code;name
4113;Secretarios(as)
4113;Secretaria auxiliar contable
4113;Secretaria bilingüe
4113;Secretaria ejecutiva 
4113;Secretaria general
4113;Secretaria gerencia
4113;Secretaria recepcionista
4113;Secretario (a) 
4121;Auxiliares de contabilidad y cálculo de costos 
4121;Auxiliar contabilidad
4121;Auxiliar contable y financiero
4121;Auxiliar costos
4121;Auxiliar cuentas por cobrar
4121;Auxiliar cuentas por pagar
4121;Auxiliar de facturación
4121;Auxiliar nómina
4121;Auxiliar nómina y prestaciones
4121;Auxiliar presupuesto
4121;Auxiliar tesorería
4121;Auxiliar trámite cuentas
4121;Empleado cálculo presupuestos
4121;Facturador
4121;Liquidador nómina
4122;Auxiliares de servicios estadísticos y financieros 
4122;Auxiliar ahorros
4122;Auxiliar bancario
4122;Auxiliar crédito banca
4122;Auxiliar cuentas corrientes
4122;Auxiliar dividendos
4122;Auxiliar estadística
4122;Auxiliar estadística hospitalaria
4122;Auxiliar giros y remesas
4122;Auxiliar seguros
4122;Empleado actuarial
4122;Empleado créditos
4122;Empleado estadística
4122;Empleado oficina impuestos sellos y timbres
4122;Empleado registro títulos y acciones
4122;Encuestador
4123;Auxiliares administrativos y afines
4123;Auxiliar administrativo
4123;Auxiliar admisiones
4123;Auxiliar documentación
4123;Auxiliar microfilmación
4123;Auxiliar oficina
4123;Auxiliar recursos humanos
4123;Auxiliar registro y admisiones salud
4123;Auxiliar relaciones laborales
4123;Auxiliar selección personal
4123;Empleado compilación directorios 
4123;Empleado control de asistencia
4123;Empleado registro personal
4123;Radicador documentos
4131;Encargados de control de abastecimientos e inventario 
4131;Almacenador producto terminado
4131;Almacenista
4131;Almacenista insumos
4131;Almacenista producción
4131;Almacenista suministros
4131;Auxiliar almacén
4131;Auxiliar bodega
4131;Auxiliar compras
4131;Auxiliar control inventarios
4131;Auxiliar entregas
4131;Auxiliar inventarios
4131;Auxiliar materiales
4131;Auxiliar pedidos
4131;Auxiliar recibo y despacho
4131;Auxiliar suministros y almacén
4131;Ayudante almacén inventarios
4131;Ayudante bodega
4131;Bodeguero
4131;Bodeguero
4131;Empleado abastecimiento
4131;Empleado depósito
4131;Empleado existencias inventario
4131;Empleado recepción mercancía 
4131;Empleado suministros
4131;Kardixta
4131;Receptor pedidos
4132;Encargados de servicios de apoyo a la producción 
4132;Auxiliar producción
4132;Empleado planificación materiales
4132;Empleado planificación producción
4133;Encargados de servicios de transporte 
4133;Agente equipajes 
4133;Controlador administrativo transporte aéreo
4133;Controlador administrativo transporte ferroviario
4133;Controlador administrativo transporte marítimo
4133;Controlador tráfico ferroviario
4133;Controlador tráfico marítimo
4133;Controlador tráfico metro 
4133;Coordinador rutas escolares
4133;Coordinador transporte escolar
4133;Despachador camiones
4133;Despachador equipo mantenimiento empresas públicas
4133;Despachador rutas transporte terrestre 
4133;Despachador transporte urbano
4133;Despachador trenes
4133;Despachador vehículos emergencia
4133;Despachador vuelos
4133;Empleado despachador muelles
4133;Empleado despachador transporte carga
4133;Empleado despachador transporte fluvial y transbordador
4133;Empleado transporte marítimo estación terminal
4133;Empleado transporte marítimo muelle
4133;Inspector administrativo transporte por carretera
4133;Inspector administrativo transporte por ferrocarril
4133;Planeador carga 
4133;Programador itinerarios
4133;Programador rutas
4133;Programador transporte carga
4133;Programador transporte pasajeros
4133;Programador trenes
4133;Programador tripulación auxiliar vuelo
4133;Programador tripulación transporte terrestre
4133;Regulador tráfico marítimo 
4141;Empleados de bibliotecas y archivos 
4141;Asistente biblioteca
4141;Asistente referencia biblioteca
4141;Auxiliar archivo
4141;Auxiliar biblioteca
4141;Auxiliar referencia biblioteca
4141;Empleado archivo
4141;Empleado biblioteca
4141;Empleado biblioteca adquisiciones
4141;Empleado biblioteca préstamo libros
4141;Oficinista clasificación y archivo
4141;Oficinista registro
4141;Referencista bilioteca
4141;Técnico archivística
4141;Técnico biblioteca
4142;Empleados de servicios de correo 
4142;Auxiliar correos
4142;Auxiliar correos y servicio postal
4142;Auxiliar correspondencia
4142;Cartero
4142;Cartero mensajero 
4142;Clasificador correo
4142;Empleado correos
4142;Empleado correspondencia
4142;Empleado ventanilla correo
4142;Empleado ventanilla postal
4143;Codificadores de datos, correctores de pruebas de imprenta y afines 
4143;Auxiliar avisos clasificados
4143;Auxiliar edición
4143;Auxiliar publicaciones
4143;Codificador
4143;Codificador censo
4143;Codificador estadísticas
4143;Corrector pruebas imprenta
4143;Empleado codificación
4143;Empleado publicación
4144;Escribientes públicos y afines 
4144;Amanuense
4144;Escribiente
4144;Escribiente público
4211;Cajeros y expendedores de billetes 
4211;Auxiliar caja
4211;Cajero apuestas
4211;Cajero autoservicio
4211;Cajero banco
4211;Cajero cambio moneda
4211;Cajero comercio
4211;Cajero mostrador
4211;Cajero oficina
4211;Cajero principal servicios financieros
4211;Cajero restaurante
4211;Cajero servicios financieros
4211;Cajero vendedor
4211;Cambista
4211;Empleado ventanilla banco
4212;Taquilleros 
4212;Taquillero
4212;Taquillero espectáculos
4212;Taquillero juegos mecánicos
4212;Taquillero transmilenio
4212;Taquillero transporte público
4213;Receptores de apuestas y afines 
4213;Auxiliar salon bingo
4213;Auxiliar salon de billar
4213;Banquero sala juego
4213;Corredor apuestas
4213;Crupier 
4213;Escrutador chance
4213;Garitero
4213;Operador bingo
4213;Recibidor apuestas
4213;Tallador juego
4214;Prestamistas 
4214;Prestamista 
4214;Prestamista prendario
4215;Cobradores y afines 
4215;Auxiliar cartera
4215;Auxiliar cobranzas
4215;Auxiliar crédito cartera
4215;Auxiliar recaudos
4215;Cobrador
4215;Cobrador recaudador
4221;Empleados de servicios de líneas de viajes aéreas, marítimas y terrestres 
4221;Agente línea marítima
4221;Agente pasajes línea terrestre
4221;Agente servicios counter
4221;Agente ventas y servicios aerolínea
4221;Auxiliar reservas aerolinea
4221;Despachador aerolínea
4221;Empleado reservas aerolínea 
4221;Empleado servicio al cliente aerolínea 
4221;Empleado ventas y reservaciones turismo
4221;Empleado ventas y servicios aerolíneas
4222;Recepcionistas, empleados de información y servicio al cliente 
4222;Auxiliar información
4222;Auxiliar información y atención telefónica
4222;Auxiliar quejas y reclamos
4222;Auxiliar recepción
4222;Auxiliar servicio al cliente
4222;Consultor call center
4222;Empleado información pasajeros aeropuertos
4222;Empleado información y servicio al cliente
4222;Empleado servicio al cliente
4222;Empleado servicio al huésped
4222;Informador comercial banca
4222;Operador conmutador
4222;Recepcionista
4222;Recepcionista hotel
4222;Recepcionista operador conmutador
4222;Recepcionista teleoperadora
4223;Empleados telefonistas y de servicios de internet
4223;Empleado cabina telefónica
4223;Empleado café Internet
4223;Operador central telefónica
4223;Operador larga distancia
4223;Operador servicio telefónico
4223;Telefonista
4223;Telerecepcionista 
5111;Personal de servicio a pasajeros
5111;Aeromoza
5111;Auxiliar servicio a pasajeros
5111;Auxiliar vuelo
5111;Azafata
5111;Azafata aerolínea
5111;Azafata transporte terrestre
5111;Cabinera
5112;Revisores, guardas y cobradores de los servicios de transporte
5112;Auxiliar cabina peajes
5112;Auxiliar transporte escolar
5112;Cobrador autobuses
5112;Cobrador funicular
5112;Recaudador peaje
5112;Recolector tiquetes transporte
5113;Guías 
5113;Guía establecimientos industriales
5113;Guía excursiones
5113;Guía galería arte
5113;Guía montañismo
5113;Guía museo 
5113;Guía parques 
5113;Guía turismo
5113;Guía viajes
5113;Policía turismo
5121;Cocineros y afines
5121;Auxiliar cocina
5121;Ayudante cocina
5121;Ayudante comidas rápidas 
5121;Cocinero
5121;Cocinero barco
5121;Cocinero campamentos trabajo
5121;Cocinero cocina internacional
5121;Cocinero comidas rápidas
5121;Cocinero conservación alimentos
5121;Cocinero dietas especiales
5121;Cocinero dietista
5121;Cocinero pastelería
5121;Cocinero restaurante
5121;Hornero asadero
5121;Parrillero asador carnes
5122;Meseros, taberneros y afines 
5122;Anfitrión restaurante
5122;Auxiliar autoservicio alimentos
5122;Auxiliar banquetes
5122;Auxiliar bar
5122;Auxiliar cafetería
5122;Auxiliar mesa y bar
5122;Ayudante bar
5122;Barman
5122;Camarero servicio comedor
5122;Cantinero
5122;Coctelero
5122;Mesero
5122;Mesero eventos y banquetes
5122;Tabernero
5131;Niñeras y cuidadoras infantiles 
5131;Auxiliar guardería infantil
5131;Auxiliar jardín infantil 
5131;Auxiliar preescolar
5131;Aya
5131;Cuidadora niños escuela
5131;Institutriz 
5131;Jardinera cuidado niños
5131;Madre comunitaria
5131;Nana
5131;Niñera
5132;Auxiliares de enfermería y odontología
5132;Auxiliar consultorio odontológico
5132;Auxiliar enfermería
5132;Auxiliar odontología
5132;Ayudante odontología
5132;Camillero
5132;Enfermero auxiliar 
5139;Trabajadores de los cuidados personales y afines, no clasificados bajo otros epígrafes 
5139;Auxiliar droguería
5139;Auxiliar veterinaria
5139;Ayudante farmacia
5139;Ayudante veterinaria
5141;Peluqueros, especialistas en tratamientos de belleza y afines 
5141;Asesor belleza
5141;Asesor imagen
5141;Barbero
5141;Consultor belleza
5141;Cosmetólogo
5141;Especialista tratamientos belleza
5141;Esteticista
5141;Estilista 
5141;Estilista maquillador
5141;Estilísta peinador
5141;Manicurista
5141;Maquillador 
5141;Maquillador artistas
5141;Maquillador cine
5141;Maquillador teatro
5141;Masajista
5141;Pedicurísta
5141;Peinador cabello
5141;Peluquero
5141;Tatuista maquillaje permanente
5142;Acompañantes 
5142;Acompañante ancianos
5142;Acompañante domiciliario
5142;Auxiliar hogar geriátrico
5142;Dama compañía
5143;Personal de pompas fúnebres y embalsamadores 
5143;Amortajador
5143;Auxiliar funeraria
5143;Auxiliar morgue
5143;Embalsamador
5143;Organizador pompas fúnebres
5143;Tanatólogo
5149;Otros trabajadores de servicios personales a particulares, no clasificados bajo otros epígrafes 
5149;Pareja baile
5149;Trabajador(a) sexual
5150;Astrólogos, adivinadores, quirománticos y afines 
5150;Adivinador
5150;Astrólogo
5150;Cartomántico
5150;Mentalista
5150;Numerólogo 
5150;Oniromántico
5150;Panelista sensorial
5150;Quiromántico
5211;Bomberos y rescatistas
5211;Bombero
5211;Bombero aeroportuario
5211;Bombero forestal
5211;Bombero puerto
5211;Buzo salvamento
5211;Especialista salvamento incendios
5211;Hombre rana salvamento
5211;Oficial bombero
5211;Rescatista
5211;Sargento bomberos
5211;Teniente bomberos
5212;Agentes y policías de transito
5212;Agente policía tránsito
5212;Agente policía vial
5212;Agente tránsito
5212;Inspector accidentes vehículos 
5212;Policía tránsito
5212;Policía vial
5213;Guardianes de prisión 
5213;Guardián cárcel
5213;Guardián correccional
5213;Guardián penitenciario
5213;Guardián prisión
5219;Personal de los servicios de protección y seguridad, no clasificado bajo otros epígrafes 
5219;Escolta
5219;Guardaespaldas
5219;Guardia valores
5219;Guardián playa
5219;Salvavidas
5219;Vigilante carro valores
5310;Modelos de modas, arte y publicidad 
5310;Maniquí modelo
5310;Modelo
5310;Modelo escultores
5310;Modelo eventos
5310;Modelo fotografía
5310;Modelo modas
5310;Modelo pasarela
5310;Modelo pintores
5310;Modelo publicidad
5310;Modelo tallaje
5320;Vendedores y demostradores de tiendas, almacenes y afines 
5320;Abarrotero
5320;Auxiliar mostrador cafetería
5320;Ayudante mostrador
5320;Ayudante supermercado
5320;Bombero estación servicio 
5320;Demostrador
5320;Demostrador impulsador ventas
5320;Dependiente comercio
5320;Dependiente mostrador
5320;Empacador abarrotes
5320;Empacador comercio
5320;Empacador comercio al por menor 
5320;Etiqueteador mercancías a mano
5320;Impulsador 
5320;Islero estación servicio 
5320;Mercaderista
5320;Paletero vendedor puesto fijo
5320;Ropavejero
5320;Surtidor abarrotes
5320;Surtidor estantería
5320;Surtidor mostrador
5320;Tendero
5320;Vendedor almacén
5320;Vendedor almacén por departamentos 
5320;Vendedor chance local comercial
5320;Vendedor comercio al por mayor
5320;Vendedor comercio al por menor
5320;Vendedor droguería 
5320;Vendedor farmacia
5320;Vendedor interno
5320;Vendedor lotería local comercial
5320;Vendedor mostrador
5320;Vendedor tienda
5330;Vendedores en quioscos y puestos fijos de mercado 
5330;Vendedor en quiosco
5330;Vendedor periódicos quiosco
5330;Vendedor puesto callejero
5330;Vendedor puesto mercado
5341;Vendedores ambulantes
5341;Lotero ambulante
5341;Paletero vendedor ambulante
5341;Vendedor ambulante
5341;Vendedor chance callejero 
5341;Vendedor lotería callejero
5341;Vendedor periódicos ambulante
5341;Voceador periódicos
5342;Vendedores a domicilio y por teléfono
5342;Agente call center ventas
5342;Asesor call center ventas
5342;Auxiliar telemercadeo
5342;Telemercaderista 
5342;Televendedor
5342;Vendedor por teléfono
5342;Vendedor puerta a puerta
6111;Agricultores de cultivos transitorios
6111;Agricultor algodón
6111;Agricultor cereales
6111;Agricultor cultivador
6111;Agricultor cultivo soya
6111;Agricultor cultivos transitorios
6111;Agricultor frutales
6111;Agricultor hortalizas
6111;Agricultor tuberculos
6111;Cultivador algodón
6111;Cultivador arroz
6111;Cultivador cereales
6111;Cultivador tabaco rubio
6111;Cultivador tuberculos
6111;Operario agrícola explotación agrícola
6111;Parcelero agrícola
6111;Trabajador agrícola algodón
6111;Trabajador agrícola arroz
6111;Trabajador agrícola cultivos transitorios
6111;Trabajador agrícola hortalizas
6111;Trabajador agrícola trigo
6112;Agricultores de cultivos permanentes (plantaciones de árboles y arbustos)
6112;Agricultor árboles y arbustos
6112;Agricultor cacao
6112;Agricultor café
6112;Agricultor caña azúcar
6112;Agricultor cultivos permanentes
6112;Agricultor plantación cocoteros
6112;Caficultor
6112;Cultivador árboles
6112;Cultivador cacao
6112;Cultivador café
6112;Cultivador caña azúcar
6112;Cultivador frutales
6112;Cultivador plantación caucho
6112;Cultivador tabaco negro
6112;Cultivador vid
6112;Fruticultor
6112;Garruchero 
6112;Injertador árboles
6112;Podador árboles frutales
6112;Podador árboles silvicultura
6112;Sangrador árboles
6112;Sangrador árboles caucho
6112;Trabajador agrícola café
6112;Trabajador agrícola caña azúcar
6112;Viticultor
6113;Trabajadores de huertas, invernaderos, viveros y jardines 
6113;Cultivador flores
6113;Cultivador hongos
6113;Cultivador hortalizas invernadero
6113;Cultivador pastos
6113;Cultivador semilla
6113;Cultivador setas y champiñones
6113;Cultivador viveros
6113;Floricultor
6113;Horticultor vivero
6113;Jardinero
6113;Jardinero parques
6113;Jardinero vivero
6113;Operario agrícola floricultura
6113;Operario enraizador vivero
6113;Trabajador agricola flores de corte
6113;Trabajador agrícola horticultura
6113;Trabajador agrícola policultivos
6113;Trabajador agrícola vivero
6113;Trabajador cultivos hidropónicos
6113;Trabajador invernáculo
6113;Trabajador vivero 
6113;Trabajador vivero forestal 
6113;Viverista 
6113;Viverista forestal
6114;Trabajadores forestales
6114;Almadiero 
6114;Aserrador explotación forestal
6114;Aserrador monte
6114;Aserrador talador
6114;Balsero transporte de troncos
6114;Carbonero carbón vegetal
6114;Clasificador troncos
6114;Cubicador forestal
6114;Destajero silvicultura
6114;Destilador madera
6114;Escalador podador silvicultura 
6114;Escuadrador troncos
6114;Ganchero
6114;Ganchero explotación forestal
6114;Guardabosques 
6114;Guardián reserva natural
6114;Hachero
6114;Leñador
6114;Marcador árboles
6114;Operador máquinaria explotación forestal 
6114;Operador sierra cadena explotación forestal 
6114;Operador sierra desmontadora
6114;Operador sierra espaciadora 
6114;Plantador árboles 
6114;Talador
6114;Trabajador forestal
6114;Trabajador forestal explotación
6114;Trabajador forestal reforestación
6114;Trabajador forestal silvicultura
6114;Trabajador silvicultura
6114;Trozador árboles
6114;Trozador explotación forestal
6115;Trabajadores agropecuarios
6115;Trabajador agropecuario 
6115;Trabajador agropecuario subsistencia
6121;Criadores de ganado y trabajadores de la cría de animales domésticos diversos 
6121;Auxiliar perrera
6121;Basculero ganado en pié
6121;Chalán
6121;Criador animales domésticos
6121;Criador caballos
6121;Criador ganado
6121;Criador ganado bovino
6121;Criador ganado caballar
6121;Criador ganado caprino
6121;Criador ganado lechero
6121;Criador ganado ovino
6121;Criador ganado porcino
6121;Criador perros
6121;Esquilador
6121;Ganadero criador
6121;Inseminador artificial
6121;Inseminador ganado
6121;Operador equipo ordeño
6121;Pastor rebaño
6121;Pesador ganado
6121;Porcicultor
6121;Trabajador cría ganado lechero 
6121;Trabajador cría y ceba ganado
6121;Trabajador explotación pecuaria
6121;Trabajador ganadería
6121;Trabajador pecuario 
6121;Trabajador pecuario bovinos y caprinos
6121;Trabajador pecuario equinos
6121;Trabajador pecuario especies menores 
6121;Trabajador pecuario ganadería 
6121;Trabajador pecuario hato lechero
6121;Trabajador pecuario porcinos
6122;Avicultores 
6122;Avicultor
6122;Clasificador aves en pie
6122;Criador aves corral
6122;Galponero avícola 
6122;Operario planta incubación
6122;Sexador pollos
6122;Trabajador avícola 
6122;Trabajador granja avicola
6123;Criadores de insectos, apicultores, sericicultores y afines
6123;Apicultor
6123;Criador gusanos seda
6123;Criador mariposas
6123;Sericicultor
6123;Trabajador apícola 
6129;Trabajadores pecuarios, avicultores, criadores de insectos y afines, no clasificados bajo otros epígrafes 
6129;Adiestrador perros
6129;Auxiliar zoológico
6129;Criador avestruces
6129;Cuidador animales
6129;Cuidador animales parques zoológicos
6129;Cuidador animales reservas naturales
6129;Domador caballos
6129;Guía canino
6131;Criadores de especies acuáticas 
6131;Acuicultor
6131;Criador especies acuáticas
6131;Criador madreperlas
6131;Criador peces estanque
6131;Criador trucha
6131;Cultivador algas
6131;Ostricultor
6131;Piscicultor
6132;Pescadores
6132;Buzo pescador esponjas
6132;Buzo pescador ostras
6132;Marinero cubierta embarcaciones pesqueras
6132;Marinero pescador litoral
6132;Pescador
6132;Pescador agua dulce
6132;Pescador alta mar
6132;Pescador mariscador
6132;Pescador subsistencia
6132;Pescador tunero
6133;Cazadores y tramperos 
6133;Arponero
6133;Cazador
6133;Montero
6133;Ojeador
6133;Trampero
6133;Trampero pieles
6133;Zorrero caza
6211;Obreros y peones agropecuarios de labranza y de invernadero
6211;Arriero
6211;Auxiliar caballeriza
6211;Ayudante agrícola
6211;Ayudante agropecuario
6211;Ayudante establos
6211;Ayudante invernadero
6211;Ayudante jardinería
6211;Ayudante pecuario
6211;Ayudante vivero
6211;Bagacero 
6211;Boyero
6211;Bracero agrícola
6211;Clasificador frutas agricultura
6211;Cortador césped
6211;Cortero caña azúcar
6211;Cuadrillero agrícola
6211;Descuajador plantas
6211;Escogedor café beneficiadero
6211;Fumigador agrícola
6211;Jornalero agrícola
6211;Obrero agrícola
6211;Obrero agropecuario
6211;Obrero establos
6211;Obrero labores campo
6211;Obrero labranza
6211;Operario clasificación postcosecha
6211;Operario empaque postcosecha
6211;Operario riego
6211;Ordeñador a mano
6211;Palafrenero
6211;Peón agrícola
6211;Peón agropecuario
6211;Podador prado
6211;Puyero 
6211;Recolector agrícola
6211;Recolector algodón
6211;Recolector café
6211;Recolector cosechas a mano
6211;Recolector frutas 
6211;Regador
6211;Trabajador agrícola  irrigación
6211;Trabajador labranza
6211;Vaquero
6211;Yuguero 
6211;Yuntero
6212;Obreros forestales 
6212;Ayudante aserradero monte 
6212;Ayudante forestal
6212;Cuadrillero forestación
6212;Obrero forestal
6212;Peón forestal
6212;Trasplantador 
6213;Obreros de pesca, caza y trampa 
6213;Ayudante acuicultura
6213;Ayudante criadero peces
6213;Obrero acuicultura 
6213;Obrero cazador
6213;Obrero explotación acuícola
6213;Obrero explotación piscícola
6213;Obrero pesca
6213;Obrero piscicultura
6213;Obrero trampero
6213;Recolector especies acuáticas 
6213;Trabajador pesca agua dulce
6213;Trabajador pesca aguas costeras
6213;Trabajador pesca alta mar
7111;Mineros y canteros 
7111;Ademador minas
7111;Apuntalador minas
7111;Auxiliar taladro perforación minería subterránea 
7111;Canastero minería bajo tierra
7111;Cantero
7111;Desentibador minas
7111;Enganchador vagonetas minas
7111;Entibador mineria
7111;Minero
7111;Minero avance
7111;Minero galería
7111;Minero socavón
7111;Minero subsuelo
7111;Minero superficie
7111;Operario bombeo minería subterránea
7111;Operario clasificación minería subterránea
7111;Operario molienda minería subterránea
7111;Operario sistemas ventilación minería subterránea 
7111;Operario tolvas minería subterránea
7111;Operario trituración minería subterránea
7111;Picador minas
7111;Seleccionador piedras minas
7111;Tomador muestras minas
7111;Trabajador construcción minas 
7111;Trabajador transporte materiales minería subterránea
7112;Pegadores cargas explosivas
7112;Artillero canteras
7112;Auxiliar voladura minería subterránea 
7112;Barrenero cantera 
7112;Barrenero construcción
7112;Barrenero minería superficie
7112;Dinamitero
7112;Operario vehículo transporte explosivos minería subterránea
7112;Operario voladura construcción
7112;Operario voladura minería cielo abierto
7112;Operario voladura minería subterránea 
7112;Pegador canteras
7112;Pegador minas
7113;Tronzadores, labrantes y grabadores de piedra 
7113;Adornista monumentos
7113;Amolador piedra
7113;Amolador pizarra
7113;Aserrador cortador piedra 
7113;Aserrador piedra
7113;Cortador granito
7113;Cortador mármol
7113;Cortador piedra
7113;Cortador pulidor piedra
7113;Dolador piedras
7113;Grabador inscripciones piedra
7113;Grabador piedra
7113;Grabador piedra a mano
7113;Grabador piedra estarcidores
7113;Labrante piedra
7113;Pedrero
7113;Perforador piedra
7113;Picapedrero
7113;Pulidor granito
7113;Pulidor mármol 
7113;Pulidor piedra
7113;Pulidor pizarra
7113;Tallador piedra
7113;Tallador pizarra
7113;Tornero labra piedra
7113;Trazador piedra
7113;Tronzador piedra
7211;Albañiles, mamposteros y afines 
7211;Adoquinador
7211;Albañil
7211;Albañil mampostero construcción
7211;Albañil material refractario
7211;Albañil piedra construcción
7211;Armador hormigón armado
7211;Enladrillador
7211;Mampostero
7211;Mampostero construcción
7211;Mampostero fachadas
7211;Oficial albañilería
7211;Oficial construcción
7211;Rejuntador mampostería
7212;Operarios en cemento armado, enfoscadores y afines
7212;Cementista hormigón armado
7212;Encofrador cemento
7212;Encofrador hormigón
7212;Operario curado hormigón
7212;Operario enrejado del hormigón
7212;Pavimentador terrazos
7212;Solador terrazos
7212;Trabajador hormigón y enfoscado
7213;Carpinteros de armar y de blanco
7213;Ayudante carpintería
7213;Carpintero
7213;Carpintero a bordo
7213;Carpintero acabados
7213;Carpintero armado
7213;Carpintero armador puentes y embarcaderos
7213;Carpintero astillero
7213;Carpintero banco taller
7213;Carpintero carrocerías madera
7213;Carpintero construcción
7213;Carpintero constructor barcas madera
7213;Carpintero decorados
7213;Carpintero ebanista astilleros
7213;Carpintero escenario
7213;Carpintero mantenimiento 
7213;Carpintero puertas y ventanas
7213;Carpintero minas
7213;Carpintero plató cine
7213;Carpintero taller
7213;Oficial carpintería
7219;Oficiales y operarios de la construcción en obra negra y afines, no clasificados bajo otros epígrafes 
7219;Apuntalador edificación
7219;Enlucidor suelos plásticos
7219;Oficial mantenimiento general
7219;Oficial obra blanca
7219;Oficial obra negra
7219;Operario apuntalamiento edificación
7219;Operario mantenimiento general edificios
7219;Operario reparación chimeneas
7219;Operario reparación edificios
7219;Pocero
7221;Techadores 
7221;Impermeabilizador tejados
7221;Techador
7221;Techador asfalto
7221;Techador cañizo 
7221;Techador chapa galvanizada
7221;Techador material sintético
7221;Techador metal
7221;Techador paja
7221;Techador pizarra
7221;Techador tablas ripia
7221;Techador tejas
7221;Techador tejas metálicas
7222;Parqueteros y colocadores de suelos 
7222;Azulejero
7222;Baldosador suelos
7222;Embaldosador muros
7222;Embaldosador suelos
7222;Embaldosinador
7222;Enchapador construcción
7222;Enchapador superficies mármol
7222;Enlosador
7222;Instalador alfombras
7222;Instalador azulejos
7222;Instalador enchapes cerámica 
7222;Instalador mármol 
7222;Instalador pisos
7222;Instalador pisos madera
7222;Instalador pisos vinilo
7222;Instalador tapetes 
7222;Marmolista
7222;Parquetero
7222;Pulidor enchapes
7222;Solador baldosas 
7222;Solador ladrillos
7222;Solador pisos
7223;Instaladores de material aislante y de insonorización 
7223;Aislador aislamiento calderas y tuberías
7223;Aislador equipos refrigeración y aire acondicionado
7223;Aislador sonidos
7223;Aislador turbinas
7223;Instalador aislación calderas tuberías y turbinas
7223;Instalador aislación edificios
7223;Instalador aislación térmica
7223;Instalador material aislante
7223;Instalador material aislante calderas y tuberías
7223;Instalador material insonorización
7223;Instalador sistemas aire acondicionado
7223;Instalador sistemas refrigeración comercial e industrial
7224;Cristaleros 
7224;Ayudante instalador vidrios
7224;Ayudante vidriero
7224;Cristalero
7224;Cristalero colocador lunas vidrio
7224;Cristalero edificios
7224;Cristalero vehículos
7224;Instalador cristales
7224;Instalador vitrales
7224;Operario instalación vidrios
7224;Operario trabajos vidriería
7224;Vidriero
7224;Vidriero edificios
7224;Vidriero lunas vidrio 
7224;Vidriero vehículos
7224;Vidriero vidrieras artísticas
7225;Fontaneros e instaladores de tuberías 
7225;Ayudante fontanero
7225;Empalmador conducciones
7225;Fontanero
7225;Fontanero buques
7225;Instalador hidrantes 
7225;Instalador medidores gas
7225;Instalador redes gas
7225;Instalador sistemas aspersión
7225;Instalador sistemas gas 
7225;Instalador sistemas riego 
7225;Instalador tuberías buques
7225;Instalador tuberías desagüe
7225;Instalador tuberías distribución agua
7225;Instalador tuberías gas
7225;Instalador tuberías vapor agua
7225;Instalador tuberías vapor calderas
7225;Oficial instalaciones hidráulicas
7225;Oficial instalaciones sanitarias
7225;Operario fontanería
7225;Operario mantenimiento acueducto 
7225;Plomero
7225;Trabajador mantenimiento planta abastecimiento agua
7225;Tubero fontanero
7225;Tubero pozos petróleo y gas
7226;Electricistas de obras y afines 
7226;Ayudante electricista construcción 
7226;Electricista
7226;Electricista aeronaves
7226;Electricista construcción
7226;Electricista construcción residencial
7226;Electricista escenario y plató
7226;Electricista estación eléctrica
7226;Electricista mantenimiento y construcción
7226;Electricista obra
7226;Electricista planta 
7226;Electricista reparador edificios
7226;Electricista residencial
7226;Electricista sistema energía eléctrica 
7226;Electricista subestación eléctrica
7226;Electricista transporte ferroviario
7226;Electricista vehículos de motor
7231;Revocadores 
7231;Decorador escayolista
7231;Decorador estuquista
7231;Decorador yeso fibroso
7231;Enlistonador
7231;Enlucidor yeso
7231;Escayolista 
7231;Estucador
7231;Listonero
7231;Pañetador
7231;Revocador
7231;Yesero
7232;Pintores, empapeladores y afines 
7232;Ayudante pintura construcción 
7232;Empapelador
7232;Encalador blanqueador
7232;Instalador papel colgadura
7232;Pintor brocha construcción
7232;Pintor construcción 
7232;Pintor decorador revestimiento muros
7232;Pintor edificios
7232;Pintor fachadas
7232;Pintor mantenimiento
7233;Limpiadores de fachadas y deshollinadores 
7233;Aseador fachadas 
7233;Deshollinador
7233;Limpiador cañón chimeneas
7233;Limpiador fachadas 
7233;Limpiador tuberías
7311;Moldeadores y macheros 
7311;Constructor machos máquina
7311;Cucharero metal
7311;Fabricante machos fundición
7311;Machero fundición
7311;Machero mano
7311;Machero máquina fundición 
7311;Machero por extrusión
7311;Moldeador banco fundición
7311;Moldeador fundición
7311;Moldeador suelo y fosa fundición 
7311;Operario máquina fabricación machos fundición
7311;Operario máquina fabricación machos soplado
7311;Preparador moldes banco
7311;Preparador moldes fosa
7311;Preparador moldes suelo y fosas metal
7312;Soldadores y oxicortadores 
7312;Ajustador máquina soldar metales
7312;Auxiliar soldadura
7312;Cobresoldador
7312;Cobresoldador horno
7312;Cobresoldador inducción
7312;Cobresoldador soplete
7312;Cortador arco eléctrico
7312;Cortador lámina metal
7312;Mecánico soldador
7312;Operario máquina soldadora latón
7312;Operario soldadura
7312;Oxicortador
7312;Oxicortador mano
7312;Oxicortador soldador 
7312;Soldador
7312;Soldador acetileno
7312;Soldador aeronaves
7312;Soldador arco eléctrico 
7312;Soldador arco sumergido
7312;Soldador armador
7312;Soldador autógena
7312;Soldador bajo el agua
7312;Soldador cautín
7312;Soldador contacto
7312;Soldador corriente inducción
7312;Soldador costuras
7312;Soldador costuras longitudinales
7312;Soldador eléctrica
7312;Soldador gas
7312;Soldador oxiacetileno
7312;Soldador puntos
